energetic_convergences,energy_consumed,UFO_Label,max_spiritual_size,end_time,start_source,end_source,delta_source,TARGET_INIT_MEDITATE,Dimension 4,Dimension 5,start_hour,driveTrain,start_time,
ST5LLXNG_1_N007,5.373,4,35.82,3044-08-23T02:33:08,85,100,100,129,42.39975957,-179.2249474,0,PSY_B,3044-08-23T00:23:31,
SWXFT_1_GN001,4.2984,4,35.82,3044-08-23T15:21:51,88,100,100,578,42.3342241,-178.2579853,5,PSY_B,3044-08-23T05:43:33,
N1t AvaXlabl5,12.1788,4,35.82,3044-08-24T14:51:25,66,100,100,652,42.33423705,-178.2579853,3,PSY_B,3044-08-24T03:58:29,
W1LF5_1_N002,7.164,4,35.82,3044-08-25T00:45:53,80,100,100,82,42.42779304,-179.0749783,23,PSY_B,3044-08-24T23:23:26,
L5C5FGT1_7_B1,6.0894,4,35.82,3044-08-25T16:36:03,83,100,100,852,42.33413188,-178.2582442,2,PSY_B,3044-08-25T02:23:26,
L5C5FGT1_7_B1,0,4,35.82,3044-08-26T17:37:03,100,100,100,23,42.33414967,-178.2580177,17,PSY_B,3044-08-26T17:13:30,
L5C5FGT1_7_B1,4.6566,4,35.82,3044-08-26T21:29:46,87,100,100,76,42.33409466,-178.2580177,20,PSY_B,3044-08-26T20:13:29,
L5C5FGT1_7_B1,0,4,35.82,3044-08-27T14:27:06,100,100,100,605,42.33418042,-178.2580177,4,PSY_B,3044-08-27T04:21:53,
L5C5FGT1_7_B1,14.6862,4,35.82,3044-08-28T14:26:30,59,100,100,590,42.33421763,-178.2584384,4,PSY_B,3044-08-28T04:35:32,
SWXFT_1_GN001,11.8206,4,35.82,3044-08-29T13:16:46,67,100,100,522,42.33424837,-178.2579853,4,PSY_B,3044-08-29T04:34:25,
SWXFT_1_GN001,16.119,4,35.82,3044-08-30T13:24:58,55,100,100,608,42.33424028,-178.2583089,3,PSY_B,3044-08-30T03:16:16,
SWXFT_1_GN001,19.3428,4,35.82,3044-08-31T13:27:40,46,100,100,515,42.33426779,-178.2579853,4,PSY_B,3044-08-31T04:52:24,
ST5LLXNG_1_N007,6.4476,4,35.82,3044-08-31T17:29:39,82,100,100,96,42.39992137,-179.2200352,15,PSY_B,3044-08-31T15:53:37,
N1t AvaXlabl5,0,4,35.82,3044-08-31T23:46:13,90,90,90,71,42.40009288,-179.2201452,22,PSY_B,3044-08-31T22:34:47,
SWXFT_1_GN001,12.1788,4,35.82,3044-09-01T17:18:38,66,100,100,763,42.33421763,-178.2583413,4,PSY_B,3044-09-01T04:35:22,
L5C5FGT1_7_B1,2.5074,4,35.82,3044-09-02T05:29:10,93,100,100,510,42.33416909,-178.2580177,20,PSY_B,3044-09-01T20:58:42,
L5C5FGT1_7_B1,1.0746,4,35.82,3044-09-02T19:00:07,97,100,100,86,42.33417556,-178.2580177,17,PSY_B,3044-09-02T17:33:38,
L5C5FGT1_7_B1,0,4,35.82,3044-09-03T05:48:09,100,100,100,634,42.33413835,-178.2580177,19,PSY_B,3044-09-02T19:13:45,
L5C5FGT1_7_B1,13.2534,4,35.82,3044-09-05T13:35:56,63,100,100,843,42.33412702,-178.2583089,23,PSY_B,3044-09-04T23:32:18,
L5C5FGT1_7_B1,2.8656,4,35.82,3044-09-06T19:59:00,92,100,100,1038,42.3341432,-178.2582604,2,PSY_B,3044-09-06T02:40:15,
L5C5FGT1_7_B1,0,4,35.82,3044-09-07T02:15:23,77,76,76,35,42.33415938,-178.2582442,1,PSY_B,3044-09-07T01:40:01,
SWXFT_1_GN001,8.5968,4,35.82,3044-09-07T13:25:22,76,100,100,554,42.33424837,-178.2583089,4,PSY_B,3044-09-07T04:11:04,
CSCGNRA2_7_N101,5.644,4,33.2,3044-09-08T22:43:04,83,100,100,389,42.41255472,-178.9863313,16,PSY_B,3044-09-08T16:13:35,
N1t AvaXlabl5,4.648,4,33.2,3044-09-09T02:50:05,86,100,100,161,42.33415938,-178.2582119,0,PSY_B,3044-09-09T00:08:37,
N1t AvaXlabl5,3.652,4,33.2,3044-09-11T01:59:41,63,74,74,31,42.33415938,-178.2581795,1,PSY_B,3044-09-11T01:28:34,
SWXFT_1_GN001,10.956,4,33.2,3044-09-11T13:22:29,67,100,100,549,42.33424837,-178.2582442,4,PSY_B,3044-09-11T04:13:28,
SWXFT_1_GN001,11.62,4,33.2,3044-09-12T13:22:21,65,100,100,603,42.33423705,-178.2579853,3,PSY_B,3044-09-12T03:18:28,
ST5LLXNG_1_N007,6.64,4,33.2,3044-09-13T02:47:08,80,100,100,643,42.40001198,-179.2200158,16,PSY_B,3044-09-12T16:03:33,
L5C5FGT1_7_B1,4.98,4,33.2,3044-09-13T04:11:25,80,95,95,47,42.33414967,-178.2582604,3,PSY_B,3044-09-13T03:23:31,
SWXFT_1_GN001,1.328,4,33.2,3044-09-13T13:22:00,96,100,100,543,42.33423705,-178.2583413,4,PSY_B,3044-09-13T04:18:28,
ST5LLXNG_1_N007,6.64,4,33.2,3044-09-14T00:18:00,80,100,100,224,42.40090835,-179.2181389,20,PSY_B,3044-09-13T20:33:33,
L5C5FGT1_7_B1,7.304,4,33.2,3044-09-14T03:39:41,78,100,100,106,42.33415615,-178.2580177,1,PSY_B,3044-09-14T01:53:37,
ST5LLXNG_1_N007,5.644,4,33.2,3044-09-14T18:47:48,83,100,100,164,42.39974825,-179.2199834,16,PSY_B,3044-09-14T16:03:32,
L5C5FGT1_7_B1,8.964,4,33.2,3044-09-15T04:15:57,73,100,100,177,42.33414967,-178.2583607,1,PSY_B,3044-09-15T01:18:41,
L5C5FGT1_7_B1,1.66,4,33.2,3044-09-15T18:56:34,95,100,100,47,42.33415615,-178.2580177,18,PSY_B,3044-09-15T18:08:35,
L5C5FGT1_7_B1,0.332,4,33.2,3044-09-16T03:58:45,99,100,100,530,42.33415615,-178.2582442,19,PSY_B,3044-09-15T19:08:32,
SWXFT_1_GN001,7.636,4,33.2,3044-09-17T13:20:55,77,100,100,637,42.33423057,-178.2579853,2,PSY_B,3044-09-17T02:43:29,
N1t AvaXlabl5,12.948,4,33.2,3044-09-18T13:25:22,61,100,100,546,42.3342241,-178.2582442,4,PSY_B,3044-09-18T04:18:32,
L5C5FGT1_7_B1,0.664,4,33.2,3044-09-20T01:28:01,61,63,63,7,42.33413835,-178.2580177,1,PSY_B,3044-09-20T01:20:34,
L5C5FGT1_7_B1,5.644,4,33.2,3044-09-20T02:25:06,62,79,79,49,42.33413188,-178.2583089,1,PSY_B,3044-09-20T01:35:43,
L5C5FGT1_7_B1,6.972,4,33.2,3044-09-20T04:16:31,79,100,100,95,42.3341432,-178.2583089,2,PSY_B,3044-09-20T02:40:35,
L5C5FGT1_7_B1,1.992,4,33.2,3044-09-20T15:16:58,94,100,100,71,42.33414967,-178.2583413,14,PSY_B,3044-09-20T14:05:39,
W1LF5_1_N002,6.64,4,33.2,3044-09-20T21:08:50,80,100,100,133,42.42683195,-179.0743311,18,PSY_B,3044-09-20T18:55:37,
L5C5FGT1_7_B1,8.632,4,33.2,3044-09-21T03:45:50,74,100,100,120,42.33414967,-178.2582604,1,PSY_B,3044-09-21T01:45:35,
L5C5FGT1_7_B1,2.324,4,33.2,3044-09-21T15:29:18,93,100,100,83,42.33415938,-178.2582442,14,PSY_B,3044-09-21T14:05:38,
L5C5FGT1_7_B1,11.288,4,33.2,3044-09-22T15:22:42,66,100,100,747,42.33415938,-178.2582442,2,PSY_B,3044-09-22T02:55:33,
L5C5FGT1_7_B1,0.332,4,33.2,3044-09-23T21:23:46,99,100,100,133,42.33414967,-178.2583089,19,PSY_B,3044-09-23T19:10:34,
ST5LLXNG_1_N007,2.988,4,33.2,3044-09-23T22:49:51,77,86,86,29,42.39996991,-179.2245785,22,PSY_B,3044-09-23T22:20:38,
L5C5FGT1_7_B1,1.66,4,33.2,3044-09-24T02:56:12,54,59,59,15,42.33417556,-178.2580177,2,PSY_B,3044-09-24T02:40:34,
SWXFT_1_GN001,13.612,4,33.2,3044-09-24T13:23:14,59,100,100,552,42.33425646,-178.2579853,4,PSY_B,3044-09-24T04:10:34,
L5C5FGT1_7_B1,1.66,4,33.2,3044-09-24T15:28:23,95,100,100,82,42.33415938,-178.2582604,14,PSY_B,3044-09-24T14:05:35,
L5C5FGT1_7_B1,1.328,4,33.2,3044-09-25T01:57:46,72,76,76,12,42.33414967,-178.2580177,1,PSY_B,3044-09-25T01:45:35,
L5C5FGT1_7_B1,9.96,4,33.2,3044-09-25T13:20:34,70,100,100,605,42.33417556,-178.2582442,3,PSY_B,3044-09-25T03:15:33,
L5C5FGT1_7_B1,1.992,4,33.2,3044-09-25T15:35:35,94,100,100,84,42.33415615,-178.2580177,14,PSY_B,3044-09-25T14:10:36,
SWXFT_1_GN001,13.612,4,33.2,3044-09-26T13:19:35,59,100,100,489,42.33423057,-178.2583089,5,PSY_B,3044-09-26T05:10:34,
L5C5FGT1_7_B1,1.992,4,33.2,3044-09-26T15:35:33,94,100,100,89,42.33415615,-178.2582442,14,PSY_B,3044-09-26T14:05:39,
W1LF5_1_N002,6.64,4,33.2,3044-09-26T20:22:40,79,99,99,77,42.42832698,-179.0748488,19,PSY_B,3044-09-26T19:05:38,
L5C5FGT1_7_B1,8.632,4,33.2,3044-09-27T13:26:00,74,100,100,585,42.33413835,-178.2582442,3,PSY_B,3044-09-27T03:40:33,
L5C5FGT1_7_B1,1.66,4,33.2,3044-09-27T15:10:04,95,100,100,64,42.33413835,-178.2582604,14,PSY_B,3044-09-27T14:05:36,
L5C5FGT1_7_B1,13.944,4,33.2,3044-09-28T04:35:46,58,100,100,140,42.33413835,-178.2580177,2,PSY_B,3044-09-28T02:15:33,
L5C5FGT1_7_B1,11.952,4,33.2,3044-09-29T04:53:32,64,100,100,158,42.33416909,-178.2581795,2,PSY_B,3044-09-29T02:15:32,
L5C5FGT1_7_B1,3.32,4,33.2,3044-09-30T02:19:26,90,100,100,218,42.33412702,-178.2581795,22,PSY_B,3044-09-29T22:40:36,
L5C5FGT1_7_B1,0.332,4,33.2,3044-09-30T22:18:40,99,100,100,182,42.33412702,-178.2580177,19,PSY_B,3044-09-30T19:15:42,
ST5LLXNG_1_N007,6.64,4,33.2,3044-10-01T01:48:18,80,100,100,117,42.40006052,-179.2246756,23,PSY_B,3044-09-30T23:50:37,
SWXFT_1_GN001,8.3,4,33.2,3044-10-01T13:23:31,75,100,100,552,42.33424028,-178.2582604,4,PSY_B,3044-10-01T04:10:35,
L5C5FGT1_7_B1,1.328,4,33.2,3044-10-01T15:30:30,96,100,100,84,42.33415615,-178.2583607,14,PSY_B,3044-10-01T14:05:36,
L5C5FGT1_7_B1,12.284,4,33.2,3044-10-02T13:31:04,63,100,100,640,42.33415615,-178.2582604,2,PSY_B,3044-10-02T02:50:43,
PHXLLXPS_1_N001,4.316,4,33.2,3044-10-02T17:11:39,87,100,100,136,42.42540649,-179.1583053,14,PSY_B,3044-10-02T14:55:38,
L5C5FGT1_7_B1,6.64,4,33.2,3044-10-03T03:29:36,79,99,99,69,42.33413835,-178.2583089,2,PSY_B,3044-10-03T02:20:35,
SWXFT_1_GN001,0,4,33.2,3044-10-03T13:21:50,100,100,100,586,42.3342241,-178.2583413,3,PSY_B,3044-10-03T03:35:33,
L5C5FGT1_7_B1,1.992,4,33.2,3044-10-03T15:08:13,94,100,100,62,42.33416909,-178.2583413,14,PSY_B,3044-10-03T14:05:38,
ST5LLXNG_1_N007,2.324,4,33.2,3044-10-03T23:40:43,74,81,81,25,42.40002007,-179.2199187,23,PSY_B,3044-10-03T23:15:41,
L5C5FGT1_7_B1,3.32,4,33.2,3044-10-04T01:25:57,59,69,69,30,42.33415615,-178.2580177,0,PSY_B,3044-10-04T00:55:36,
L5C5FGT1_7_B1,5.312,4,33.2,3044-10-04T03:09:19,60,76,76,43,42.3341432,-178.2583089,2,PSY_B,3044-10-04T02:25:36,
SWXFT_1_GN001,11.62,4,33.2,3044-10-04T13:21:13,65,100,100,545,42.33424028,-178.2582604,4,PSY_B,3044-10-04T04:15:46,
L5C5FGT1_7_B1,1.992,4,33.2,3044-10-04T15:29:21,94,100,100,78,42.33413835,-178.2580177,14,PSY_B,3044-10-04T14:10:42,
L5C5FGT1_7_B1,11.288,4,33.2,3044-10-05T13:22:31,66,100,100,666,42.33415938,-178.2584384,2,PSY_B,3044-10-05T02:15:53,
ST5LLXNG_1_N007,6.64,4,33.2,3044-10-05T18:47:51,80,100,100,186,42.39974825,-179.2243197,15,PSY_B,3044-10-05T15:41:04,
W1LF5_1_N002,0,4,33.2,3044-10-05T20:40:05,100,100,100,78,42.42788041,-179.0748165,19,PSY_B,3044-10-05T19:21:49,
L5C5FGT1_7_B1,6.972,4,33.2,3044-10-06T05:12:35,79,100,100,171,42.3341432,-178.2580177,2,PSY_B,3044-10-06T02:20:46,
L5C5FGT1_7_B1,4.98,4,33.2,3044-10-07T00:24:35,79,94,94,48,42.3341432,-178.258406,23,PSY_B,3044-10-06T23:35:43,
L5C5FGT1_7_B1,13.944,4,33.2,3044-10-07T04:48:03,58,100,100,177,42.33415938,-178.2582604,1,PSY_B,3044-10-07T01:50:58,
L5C5FGT1_7_B1,0,4,33.2,3044-10-07T19:02:32,100,100,100,111,42.3341432,-178.2582442,17,PSY_B,3044-10-07T17:10:53,
L5C5FGT1_7_B1,3.652,4,33.2,3044-10-08T01:05:55,89,100,100,140,42.33415938,-178.2582604,22,PSY_B,3044-10-07T22:45:44,
SWXFT_1_GN001,0.996,4,33.2,3044-10-08T13:19:36,97,100,100,588,42.3342241,-178.2579853,3,PSY_B,3044-10-08T03:30:40,
ST5LLXNG_1_N007,5.976,4,33.2,3044-10-09T00:39:42,82,100,100,558,42.39978546,-179.2241902,15,PSY_B,3044-10-08T15:20:46,
L5C5FGT1_7_B1,4.98,4,33.2,3044-10-09T04:13:44,85,100,100,117,42.33413188,-178.2583413,2,PSY_B,3044-10-09T02:15:45,
ST5LLXNG_1_N007,5.644,4,33.2,3044-10-10T01:25:38,83,100,100,574,42.39992623,-179.2242226,15,PSY_B,3044-10-09T15:50:45,
SWXFT_1_GN001,11.62,4,33.2,3044-10-10T13:13:43,65,100,100,497,42.33424028,-178.2579853,4,PSY_B,3044-10-10T04:55:55,
ST5LLXNG_1_N007,6.308,4,33.2,3044-10-11T02:24:34,81,100,100,628,42.39963013,-179.2242064,15,PSY_B,3044-10-10T15:55:53,
N1t AvaXlabl5,5.644,4,33.2,3044-10-11T14:05:03,83,100,100,653,42.33418689,-178.2579853,3,PSY_B,3044-10-11T03:11:54,
N1t AvaXlabl5,4.98,4,33.2,3044-10-11T23:46:44,85,100,100,479,42.39992137,-179.2242064,15,PSY_B,3044-10-11T15:46:59,
SWXFT_1_GN001,8.964,4,33.2,3044-10-12T14:11:24,73,100,100,718,42.33418689,-178.2579853,2,PSY_B,3044-10-12T02:13:04,
ST5LLXNG_1_N007,7.968,4,33.2,3044-10-13T01:51:25,76,100,100,613,42.39974825,-179.2248245,15,PSY_B,3044-10-12T15:38:10,
L5C5FGT1_7_B1,5.312,4,33.2,3044-10-13T05:31:22,84,100,100,183,42.33414967,-178.2583089,2,PSY_B,3044-10-13T02:28:09,
L5C5FGT1_7_B1,7.304,4,33.2,3044-10-13T21:39:57,78,100,100,161,42.33418042,-178.2580177,18,PSY_B,3044-10-13T18:58:17,
L5C5FGT1_7_B1,4.316,4,33.2,3044-10-14T00:17:32,87,100,100,59,42.33415615,-178.2583607,23,PSY_B,3044-10-13T23:18:10,
ST5LLXNG_1_N007,5.976,4,33.2,3044-10-14T04:04:42,82,100,100,186,42.39995859,-179.2245785,0,PSY_B,3044-10-14T00:58:09,
L5C5FGT1_7_B1,6.972,4,33.2,3044-10-14T15:51:25,79,100,100,678,42.33415615,-178.2582442,4,PSY_B,3044-10-14T04:33:09,
L5C5FGT1_7_B1,8.964,4,33.2,3044-10-14T20:12:18,73,100,100,144,42.33415615,-178.2582442,17,PSY_B,3044-10-14T17:48:08,
ST5LLXNG_1_N007,7.968,4,33.2,3044-10-15T00:57:40,76,100,100,189,42.40000066,-179.2246433,21,PSY_B,3044-10-14T21:48:14,
L5C5FGT1_7_B1,5.644,4,33.2,3044-10-15T13:37:52,83,100,100,679,42.33415615,-178.2583089,2,PSY_B,3044-10-15T02:18:07,
L5C5FGT1_7_B1,2.324,4,33.2,3044-10-15T15:28:00,93,100,100,79,42.33416909,-178.2580177,14,PSY_B,3044-10-15T14:08:09,
SWXFT_1_GN001,7.304,4,33.2,3044-10-17T13:18:16,78,100,100,555,42.33426132,-178.2582604,4,PSY_B,3044-10-17T04:03:14,
L5C5FGT1_7_B1,1.66,4,33.2,3044-10-17T14:27:17,94,99,99,24,42.33417556,-178.2580177,14,PSY_B,3044-10-17T14:03:10,
L5C5FGT1_7_B1,12.616,4,33.2,3044-10-18T13:42:29,62,100,100,539,42.3341432,-178.2582442,4,PSY_B,3044-10-18T04:43:09,
L5C5FGT1_7_B1,0.332,4,33.2,3044-10-18T14:07:18,93,94,94,4,42.33415615,-178.2580177,14,PSY_B,3044-10-18T14:03:10,
ST5LLXNG_1_N007,7.968,4,33.2,3044-10-18T23:35:58,76,100,100,477,42.39993108,-179.2246433,15,PSY_B,3044-10-18T15:38:23,
L5C5FGT1_7_B1,8.3,4,33.2,3044-10-19T13:41:14,75,100,100,593,42.33414967,-178.2582604,3,PSY_B,3044-10-19T03:48:07,
L5C5FGT1_7_B1,0.332,4,33.2,3044-10-19T14:11:07,92,93,93,2,42.33415615,-178.2580177,14,PSY_B,3044-10-19T14:08:14,
ST5LLXNG_1_N007,8.632,4,33.2,3044-10-20T01:10:50,74,100,100,577,42.39989872,-179.2242226,15,PSY_B,3044-10-19T15:33:12,
SWXFT_1_GN001,7.304,4,33.2,3044-10-20T16:03:22,78,100,100,685,42.33423705,-178.2579853,4,PSY_B,3044-10-20T04:38:07,
L5C5FGT1_7_B1,10.292,4,33.2,3044-10-21T02:11:25,69,100,100,323,42.33414967,-178.2582119,20,PSY_B,3044-10-20T20:48:09,
L5C5FGT1_7_B1,13.612,4,33.2,3044-10-22T04:02:16,59,100,100,579,42.33413835,-178.2582442,18,PSY_B,3044-10-21T18:23:10,
ST5LLXNG_1_N007,5.976,4,33.2,3044-10-22T19:12:10,82,100,100,193,42.39988254,-179.2198216,15,PSY_B,3044-10-22T15:58:12,
L5C5FGT1_7_B1,6.972,4,33.2,3044-10-22T22:52:28,79,100,100,189,42.33413188,-178.2580177,19,PSY_B,3044-10-22T19:43:09,
L5C5FGT1_7_B1,10.956,4,33.2,3044-10-23T03:26:37,67,100,100,178,42.33413835,-178.2580177,0,PSY_B,3044-10-23T00:28:06,
PHXLLXPS_1_N001,5.644,4,33.2,3044-10-23T17:12:07,83,100,100,108,42.42544694,-179.1583053,15,PSY_B,3044-10-23T15:23:22,
L5C5FGT1_7_B1,6.972,4,33.2,3044-10-24T13:23:12,79,100,100,615,42.33415615,-178.2582119,3,PSY_B,3044-10-24T03:08:08,
ST5LLXNG_1_N007,4.98,4,33.2,3044-10-25T01:35:12,85,100,100,606,42.39997639,-179.2245785,15,PSY_B,3044-10-24T15:29:03,
L5C5FGT1_7_B1,3.984,4,33.2,3044-10-25T03:42:24,82,94,94,38,42.3341432,-178.2580177,3,PSY_B,3044-10-25T03:03:55,
SWXFT_1_GN001,1.66,4,33.2,3044-10-25T13:22:10,95,100,100,573,42.33423057,-178.2579853,3,PSY_B,3044-10-25T03:48:51,
ST5LLXNG_1_N007,5.312,4,33.2,3044-10-25T23:25:03,84,100,100,466,42.39989872,-179.2247242,15,PSY_B,3044-10-25T15:38:57,
L5C5FGT1_7_B1,6.64,4,33.2,3044-10-26T03:22:36,80,100,100,93,42.3341432,-178.2582604,1,PSY_B,3044-10-26T01:49:00,
ST5LLXNG_1_N007,6.64,4,33.2,3044-10-27T01:22:29,80,100,100,588,42.39989872,-179.2242226,15,PSY_B,3044-10-26T15:33:57,
L5C5FGT1_7_B1,6.972,4,33.2,3044-10-27T04:44:01,79,100,100,100,42.3341432,-178.2582442,3,PSY_B,3044-10-27T03:04:00,
L5C5FGT1_7_B1,3.984,4,33.2,3044-10-27T20:33:12,88,100,100,159,42.33413835,-178.2583089,17,PSY_B,3044-10-27T17:53:56,
L5C5FGT1_7_B1,6.972,4,33.2,3044-10-28T04:38:49,79,100,100,364,42.3341432,-178.2580177,22,PSY_B,3044-10-27T22:34:00,
L5C5FGT1_7_B1,3.984,4,33.2,3044-10-29T02:40:58,88,100,100,451,42.33411084,-178.2583089,19,PSY_B,3044-10-28T19:09:00,
SWXFT_1_GN001,5.312,4,33.2,3044-10-29T14:21:02,84,100,100,637,42.3342241,-178.2579853,3,PSY_B,3044-10-29T03:43:54,
ST5LLXNG_1_N007,10.956,4,33.2,3044-10-30T02:33:21,64,97,97,114,42.39987122,-179.2246756,0,PSY_B,3044-10-30T00:39:01,
L5C5FGT1_7_B1,7.636,4,33.2,3044-10-30T14:03:20,77,100,100,654,42.3341432,-178.2583089,3,PSY_B,3044-10-30T03:08:58,
ST5LLXNG_1_N007,8.632,4,33.2,3044-10-31T01:59:51,74,100,100,125,42.40157497,-179.2276398,23,PSY_B,3044-10-30T23:54:14,
L5C5FGT1_7_B1,4.98,4,33.2,3044-10-31T03:53:19,84,99,99,54,42.33411893,-178.2580177,2,PSY_B,3044-10-31T02:58:57,
SWXFT_1_GN001,0,4,33.2,3044-10-31T13:27:28,100,100,100,568,42.33420792,-178.2579853,3,PSY_B,3044-10-31T03:58:58,
ST5LLXNG_1_N007,5.644,4,33.2,3044-10-31T22:58:32,83,100,100,429,42.40014142,-179.2201776,15,PSY_B,3044-10-31T15:48:59,
SWXFT_1_GN001,0,4,33.2,3044-11-01T13:19:14,100,100,100,516,42.3342241,-178.2579853,4,PSY_B,3044-11-01T04:42:52,
ST5LLXNG_1_N007,6.308,4,33.2,3044-11-02T02:07:32,81,100,100,628,42.39996991,-179.2246756,15,PSY_B,3044-11-01T15:39:03,
L5C5FGT1_7_B1,4.98,4,33.2,3044-11-02T13:22:51,85,100,100,628,42.33413835,-178.2582604,2,PSY_B,3044-11-02T02:53:57,
L5C5FGT1_7_B1,1.992,4,33.2,3044-11-02T15:22:02,94,100,100,73,42.33415938,-178.2580177,14,PSY_B,3044-11-02T14:09:00,
L5C5FGT1_7_B1,12.616,4,33.2,3044-11-03T15:08:11,62,100,100,744,42.3341432,-178.2582604,2,PSY_B,3044-11-03T02:43:56,
L5C5FGT1_7_B1,1.328,4,33.2,3044-11-04T03:29:33,96,100,100,365,42.33414967,-178.2580177,21,PSY_B,3044-11-03T21:24:00,
L5C5FGT1_7_B1,0,4,33.2,3044-11-04T18:36:01,100,100,100,17,42.33413188,-178.2582119,18,PSY_B,3044-11-04T18:19:00,
L5C5FGT1_7_B1,0,4,33.2,3044-11-04T23:23:54,100,100,100,205,42.33415938,-178.2580177,19,PSY_B,3044-11-04T19:57:56,
ST5LLXNG_1_N007,4.648,4,33.2,3044-11-05T01:42:07,76,90,90,53,42.39996344,-179.224708,0,PSY_B,3044-11-05T00:49:01,
L5C5FGT1_7_B1,10.956,4,33.2,3044-11-05T04:11:11,66,99,99,92,42.33415938,-178.2580177,2,PSY_B,3044-11-05T02:39:02,
SWXFT_1_GN001,0.332,4,33.2,3044-11-05T14:33:08,99,100,100,614,42.33424837,-178.2579853,4,PSY_B,3044-11-05T04:18:54,
ST5LLXNG_1_N007,6.308,4,33.2,3044-11-06T03:08:15,81,100,100,624,42.39995212,-179.2241255,16,PSY_B,3044-11-05T16:44:01,
L5C5FGT1_7_B1,4.98,4,33.2,3044-11-06T04:37:02,82,97,97,48,42.33413835,-178.2580177,3,PSY_B,3044-11-06T03:48:56,
SWXFT_1_GN001,0.664,4,33.2,3044-11-06T15:02:27,98,100,100,618,42.3342241,-178.2579853,4,PSY_B,3044-11-06T04:43:54,
ST5LLXNG_1_N007,6.308,4,33.2,3044-11-06T20:01:55,81,100,100,202,42.39996991,-179.2245785,16,PSY_B,3044-11-06T16:38:59,
L5C5FGT1_7_B1,6.64,4,33.2,3044-11-07T14:28:52,80,100,100,564,42.33420792,-178.2582604,5,PSY_B,3044-11-07T05:04:01,
L5C5FGT1_7_B1,1.992,4,33.2,3044-11-07T16:23:04,94,100,100,74,42.3341432,-178.2583089,15,PSY_B,3044-11-07T15:09:00,
L5C5FGT1_7_B1,8.964,4,33.2,3044-11-08T03:12:21,64,91,91,78,42.33413188,-178.2583089,1,PSY_B,3044-11-08T01:54:07,
L5C5FGT1_7_B1,3.32,4,33.2,3044-11-08T05:06:37,90,100,100,102,42.33412702,-178.2583607,3,PSY_B,3044-11-08T03:23:59,
ST5LLXNG_1_N007,6.308,4,33.2,3044-11-10T00:45:21,81,100,100,491,42.3996722,-179.224708,16,PSY_B,3044-11-09T16:33:56,
L5C5FGT1_7_B1,5.644,4,33.2,3044-11-10T04:16:22,83,100,100,77,42.33411893,-178.2583413,2,PSY_B,3044-11-10T02:58:55,
L5C5FGT1_7_B1,0.996,4,33.2,3044-11-11T18:53:34,97,100,100,1144,42.33415615,-178.258406,23,PSY_B,3044-11-10T23:48:57,
ST5LLXNG_1_N007,7.636,4,33.2,3044-11-12T23:06:51,77,100,100,422,42.39986636,-179.2246433,16,PSY_B,3044-11-12T16:03:57,
SWXFT_1_GN001,10.624,4,33.2,3044-11-13T14:21:01,68,100,100,572,42.33423705,-178.2579853,4,PSY_B,3044-11-13T04:48:53,
ST5LLXNG_1_N007,6.64,4,33.2,3044-11-14T03:06:57,80,100,100,627,42.39986636,-179.2243067,16,PSY_B,3044-11-13T16:39:02,
L5C5FGT1_7_B1,5.976,4,33.2,3044-11-14T05:06:30,82,100,100,77,42.33416909,-178.2582442,3,PSY_B,3044-11-14T03:48:52,
L5C5FGT1_7_B1,10.956,4,33.2,3044-11-15T05:24:43,67,100,100,130,42.33415615,-178.2583413,3,PSY_B,3044-11-15T03:13:56,
PHXLLXPS_1_N001,6.972,4,33.2,3044-11-15T22:04:43,79,100,100,335,42.42552784,-179.1583053,16,PSY_B,3044-11-15T16:28:58,
L5C5FGT1_7_B1,7.304,4,33.2,3044-11-16T15:04:46,78,100,100,675,42.33415615,-178.2582604,3,PSY_B,3044-11-16T03:48:54,
ST5LLXNG_1_N007,9.96,4,33.2,3044-11-16T20:32:46,70,100,100,233,42.40001198,-179.2199834,16,PSY_B,3044-11-16T16:38:59,
ST5LLXNG_1_N007,1.328,4,33.2,3044-11-17T02:47:30,96,100,100,313,42.39961881,-179.2243067,21,PSY_B,3044-11-16T21:34:01,
SWXFT_1_GN001,5.976,4,33.2,3044-11-17T05:51:22,82,100,100,147,42.33418689,-178.2579853,3,PSY_B,3044-11-17T03:23:54,
L5C5FGT1_7_B1,2.988,4,33.2,3044-11-18T00:15:21,91,100,100,421,42.33417556,-178.2582442,17,PSY_B,3044-11-17T17:13:58,
N1t AvaXlabl5,0.664,4,33.2,3044-11-18T00:56:59,87,89,89,8,42.42549548,-179.1583053,0,PSY_B,3044-11-18T00:48:58,
N1t AvaXlabl5,10.956,4,33.2,3044-11-18T17:58:34,67,100,100,934,42.33418042,-178.2584384,2,PSY_B,3044-11-18T02:23:56,
L5C5FGT1_7_B1,0,4,33.2,3044-11-18T19:00:54,100,100,100,51,42.33415938,-178.2580177,18,PSY_B,3044-11-18T18:08:57,
L5C5FGT1_7_B1,6.64,4,33.2,3044-11-19T01:01:13,80,100,100,312,42.33415615,-178.2582604,19,PSY_B,3044-11-18T19:49:00,
ST5LLXNG_1_N007,3.984,4,33.2,3044-11-19T02:47:23,78,90,90,43,42.40154908,-179.2276527,2,PSY_B,3044-11-19T02:03:57,
L5C5FGT1_7_B1,11.62,4,33.2,3044-11-19T18:07:45,65,100,100,858,42.33417556,-178.2580177,3,PSY_B,3044-11-19T03:49:06,
